property_id,price,beds,baths,size(sqft),cluster,latitude,longitude,dist_P (mi.),dist_S (mi.),dist_F (mi.),crime_rate(%),POPDEN2010 (per sq. mi.),features
M6855447681,358000,3,3,2375,1,40.055094,-74.244004,3.1450421114575557,2.1526006591110085,1.4010448516424263,2.183901855821117,3700,"garage_2_or_more, two_or_more_stories"
M6871836656,875000,6,5,5869,1,40.040457,-74.208167,3.6764224585120298,1.2967993617281794,2.043423490722947,2.183901855821117,3700,"basement, garage_2_or_more"
M6893568998,215000,2,2,1222,1,40.04327,-74.243708,3.8518966033089583,1.4722812396480471,0.5879625893022826,2.183901855821117,3700,two_or_more_stories
M6948853987,190000,2,2,1222,1,40.043768,-74.242004,3.781271139245952,1.4375082088172708,0.6386242424610988,2.183901855821117,3700,two_or_more_stories
M6981275357,349000,2,2,1814,1,40.050087,-74.238866,3.3136152282625413,1.7178493558405936,1.105017322689092,2.183901855821117,3700,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M9695587652,286000,2,2,1444,0,40.048574,-74.232692,3.2840908114508305,1.5024295999745414,1.1608766187182158,2.183901855821117,3700,"garage_1_or_more, single_story"
M5016322640,389900,3,3,2614,1,39.767275,-74.282171,2.1193293247119582,2.4211281269758373,2.148122634669652,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5031017620,374900,4,3,2009,1,39.73915,-74.239945,1.3797032891161722,1.2942727118712285,1.3906952066585636,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5063850413,285000,3,2,1804,0,39.738944,-74.24681,1.371458988535358,1.4611849316695331,1.40857501746765,1.3698891860909437,520,"basement, garage_1_or_more, single_story"
M5072943303,229900,3,1,1232,0,39.742421,-74.247802,1.1387358211725354,1.267944247484804,1.1821583505959687,1.3698891860909437,520,"garage_1_or_more, single_story"
M5080428559,546600,4,3,3332,1,39.754454,-74.241572,0.3476761448599373,0.3706947455004988,0.3347050040604662,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5086904335,399900,3,3,2488,1,39.768618,-74.285914,2.3415992467024047,2.6414399086553537,1.956962379217123,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5187536077,285000,2,2,1744,0,39.755311,-74.248775,0.3193536273454187,0.606204492862668,0.406812192388137,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, single_story"
M5276117222,274900,4,3,1612,1,39.765927,-74.242652,0.5091356277883796,0.4927877889986193,0.4684425335568833,1.3698891860909437,520,"garage_1_or_more, two_or_more_stories"
M5300349009,482225,4,3,2867,1,39.7516,-74.270593,1.4885336361540975,1.809527132905848,1.587970427301137,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5302877071,320251,3,3,1664,0,39.76399,-74.295082,2.764866637210158,3.0807294574778554,1.4330841868133986,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, single_story"
M5303100666,325064,2,2,1865,0,39.764309,-74.295853,2.8095229506739754,3.124910712554249,1.3908876463062263,1.3698891860909437,520,"garage_1_or_more, single_story"
M5305370987,209900,4,2,1700,1,39.74364,-74.236209,1.1456730889937907,0.9441045342954856,1.059879412171168,1.3698891860909437,520,two_or_more_stories
M5312907632,145000,2,1,1040,1,39.763487,-74.204947,2.204394991959468,1.1284446893225426,1.129079795373736,1.3698891860909437,520,two_or_more_stories
M5318604369,347344,4,3,2665,1,39.766509,-74.222131,1.352073867366394,0.7020277787495552,0.8958303704000536,1.3698891860909437,520,"basement, two_or_more_stories"
M5326724372,349900,4,3,2288,1,39.746673,-74.23604,0.96357544163946,0.7373393133936695,0.9307822659146726,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5337589580,399900,2,2,2204,1,39.77102,-74.276913,1.942978921042252,2.2218628230217106,2.0188672779921952,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more"
M5344686556,250000,3,2,1332,1,39.748354,-74.227824,1.1758147058933126,0.5036826778777875,0.5023391836229424,1.3698891860909437,520,"basement, garage_1_or_more, two_or_more_stories"
M5344798354,575000,6,4,3468,1,39.754779,-74.227227,1.0020653989267605,0.3277146209886175,0.3311860445722899,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5358363157,129000,2,1,1048,0,39.768246,-74.210379,1.994013956590528,1.1763729005583543,1.1787981820630264,1.3698891860909437,520,"garage_1_or_more, single_story"
M5390900297,380000,4,3,3564,1,39.7605,-74.22353,1.1716714960812111,0.4897983278522728,0.4945472344840061,1.3698891860909437,520,"basement, two_or_more_stories"
M5452806824,169500,3,2,1378,1,39.765228,-74.209159,2.00056522367962,1.0445495903099613,1.0462706165075388,1.3698891860909437,520,two_or_more_stories
M5454770150,329000,4,3,1932,1,39.756515,-74.218616,1.4421698532155844,0.2523935816368058,0.2543545276025813,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5474230949,337180,4,3,2167,1,39.751358,-74.286742,2.3422440585001563,2.66764417638061,2.0871969354096547,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5474856493,154900,2,2,1040,1,39.762852,-74.204872,2.2024020986683026,1.1058563346720844,1.10632556205474,1.3698891860909437,520,two_or_more_stories
M5542388679,509900,5,3,2932,1,39.753726,-74.270064,1.4184510552078535,1.7432216396544216,1.518072949379804,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5562176894,499999,5,5,4000,1,39.756343,-74.265313,1.1282456718107778,1.454593052572991,1.227205267893252,1.3698891860909437,520,"basement, two_or_more_stories"
M5567494672,359900,3,3,1840,1,39.757589,-74.274913,1.6419923475245777,1.9672846346235728,1.739336587770714,1.3698891860909437,520,"basement, two_or_more_stories"
M5615565995,399900,3,3,2552,1,39.766168,-74.298208,2.9564142877910293,3.268586020560474,1.2692592019698032,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5625186235,180000,3,3,1664,1,39.752821,-74.246281,0.4169895093317555,0.6056041272839413,0.4694810317722265,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5627169521,334294,4,3,2244,1,39.765661,-74.221596,1.3573409068571771,0.7580186187031396,0.8364398814359038,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5640528615,489900,5,4,3018,1,39.756815,-74.225516,1.06557317391452,0.3152051739206679,0.3199760667108948,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5641520274,375000,3,3,3061,1,39.767563,-74.290517,2.564915349218517,2.870875822748419,1.6977427389043886,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5655175353,385000,4,3,2510,1,39.749235,-74.229486,1.0668582856825324,0.5339834307551476,0.5336249478148671,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5664823931,410000,4,3,2436,1,39.749189,-74.281684,2.1154469567572014,2.437255746953076,2.214992443678895,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5673964389,289900,2,2,1701,0,39.770422,-74.266396,1.4240525326938958,1.6798461101051925,1.4901425670427737,1.3698891860909437,520,"garage_1_or_more, single_story"
M5696247496,239900,2,2,1318,0,39.76161,-74.27914,1.8810913614702167,2.199293358690843,1.9741239699349515,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, single_story"
M5705044185,339000,2,2,2059,0,39.771079,-74.264284,1.358397405967539,1.6001808204079515,1.4189012753502028,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, single_story"
M5708286322,299900,3,1,1307,0,39.764681,-74.263405,1.0910100265860725,1.3835551147326357,1.171617233949876,1.3698891860909437,520,"garage_1_or_more, single_story"
M5711073931,215000,4,2,1700,1,39.743991,-74.241087,1.0399361342974411,1.005527643209271,1.051695661772776,1.3698891860909437,520,"garage_1_or_more, two_or_more_stories"
M5724636960,524900,5,3,2996,1,39.748762,-74.289352,2.5244801929652647,2.848056572404274,2.046732771982361,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5733060837,260000,3,1,1176,0,39.747111,-74.242481,0.8144364168254125,0.8610247217411745,0.8312808748181494,1.3698891860909437,520,"garage_1_or_more, single_story"
M5733955219,189900,4,3,1600,1,39.745039,-74.243852,0.9484849183341194,1.0206180135510945,0.9743455178184428,1.3698891860909437,520,two_or_more_stories
M5734152738,219000,2,2,1565,0,39.756176,-74.245924,0.1873277791223813,0.4411256702099294,0.2559793642007391,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, single_story"
M5765892132,230000,3,2,1498,1,39.746587,-74.246521,0.8448081629351305,0.9765496315705414,0.8864014206502726,1.3698891860909437,520,"garage_1_or_more, two_or_more_stories"
M5790681321,315000,3,2,1500,1,39.751697,-74.221066,1.3884210900960343,0.1328063331128724,0.1282264054587336,1.3698891860909437,520,"garage_1_or_more, two_or_more_stories"
M5794076374,895000,3,3,2527,1,39.762331,-74.193053,2.8402576382986986,1.66141925453507,1.6606803182498928,1.3698891860909437,520,"garage_1_or_more, two_or_more_stories"
M5802467692,122900,3,2,1130,1,39.74414,-74.244102,1.0097509779713885,1.0793455621377197,1.0369447424848577,1.3698891860909437,520,two_or_more_stories
M5808707735,204900,2,2,1420,0,39.769015,-74.272824,1.681981403940793,1.964342322570096,1.759043482339505,1.3698891860909437,520,"garage_1_or_more, single_story"
M5830710201,299999,2,2,1782,0,39.768457,-74.26527,1.299012623679549,1.5664642027412443,1.3694760274246502,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, single_story"
M5848585259,249900,3,2,1390,1,39.740811,-74.244799,1.2385735606422377,1.294479625377036,1.2685775936778445,1.3698891860909437,520,two_or_more_stories
M5893396408,369000,2,3,2465,0,39.773122,-74.252557,1.0759796413700071,1.0086385016165085,1.0932972510035346,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, single_story"
M5903269254,399000,3,4,2812,1,39.769292,-74.275654,1.8308244274401972,2.116525916733473,1.9093822108475744,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M5909701404,99900,2,1,900,0,39.743843,-74.24431,1.0298227830958429,1.1026823395501462,1.0580485770649544,1.3698891860909437,520,single_story
M5921371758,277777,3,2,2000,0,39.770802,-74.256153,1.0340888695401926,1.2031427195672486,1.0738487812111746,1.3698891860909437,520,single_story
M5954731258,239000,4,3,1590,1,39.745112,-74.242801,0.9485899136243748,0.9841939766773556,0.9686386152189624,1.3698891860909437,520,"garage_1_or_more, two_or_more_stories"
M5969383071,489000,4,3,2800,1,39.783198,-74.307136,3.7945758070383424,4.061162437357954,1.5201211292067474,1.3698891860909437,520,two_or_more_stories
M5983319311,274900,2,2,1554,0,39.752511,-74.249908,0.511336504327544,0.764391664296994,0.5892067608020706,1.3698891860909437,520,"garage_1_or_more, single_story"
M6015884670,209000,3,1,1592,1,39.74419,-74.249077,1.0312434223142706,1.186794304791836,1.0821711969167769,1.3698891860909437,520,two_or_more_stories
M6022058221,479000,4,4,3890,1,39.758611,-74.229852,0.8203971354628089,0.2017995565982266,0.5805709790661591,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6028476826,349990,4,3,2867,1,39.754947,-74.273716,1.5964851312930457,1.9227426474506133,1.695611412953531,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6040923651,319990,4,3,2167,1,39.750658,-74.283673,2.1908428661070616,2.515155767926046,2.2595446229077987,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6052774221,352320,4,3,2867,1,39.751548,-74.286141,2.307367069475497,2.6328253091101206,2.11145848505599,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6106838240,219000,3,1,1248,0,39.765497,-74.203925,2.283738768429566,1.2590688055294,1.2600005405932926,1.3698891860909437,520,single_story
M6140700387,189000,2,2,1174,0,39.769174,-74.271988,1.645443602771418,1.925245036198005,1.7214258433101006,1.3698891860909437,520,"garage_1_or_more, single_story"
M6153545061,304900,4,2,2150,0,39.766408,-74.239946,0.5923327689041126,0.4857757271690251,0.5300340691234862,1.3698891860909437,520,single_story
M6169692219,478490,4,3,2867,1,39.751361,-74.290272,2.530649878493339,2.856396039528315,1.9144870811871688,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6177974889,469900,4,4,3691,1,39.773294,-74.25799,1.2321483032336151,1.305249014715525,1.2696781815132694,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6190711282,209000,2,2,1408,0,39.770655,-74.271964,1.69141687411222,1.962130846958067,1.7638048507991906,1.3698891860909437,520,"garage_1_or_more, single_story"
M6200124677,310000,2,2,1860,0,39.762913,-74.274185,1.625689570931633,1.9386264189249367,1.7160361577892334,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, single_story"
M6238008547,415000,2,3,2429,0,39.766668,-74.282641,2.1329021388151586,2.43719628735425,2.118867234107375,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, single_story"
M6248830041,344900,3,3,2641,1,39.770408,-74.25413,0.949257858046648,1.0950025936685568,0.982417230129922,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6250641702,615000,3,3,3172,1,39.754118,-74.302476,3.161215794722677,3.487381260741552,1.244009221814187,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6251759680,495000,4,3,3383,0,39.764946,-74.223409,1.247388627467395,0.7094836596859896,0.7948704249262563,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, single_story"
M6253124735,234000,3,1,994,0,39.747438,-74.211205,1.9975890860380991,0.7010654419650764,0.6965065210135194,1.3698891860909437,520,"garage_1_or_more, single_story"
M6255172252,310000,2,2,1820,0,39.761715,-74.283921,2.1415559956221624,2.460237589124395,2.0498087891650574,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, single_story"
M6270928745,575000,5,4,3100,1,39.75838,-74.224689,1.1025452904975233,0.3750944844149554,0.3800381043673316,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6275165537,298500,3,2,1400,0,39.739235,-74.248108,1.3588150589073122,1.479145332989778,1.4007493840546967,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, single_story"
M6289126600,382000,4,3,3234,1,39.762174,-74.230657,0.8113044600077761,0.3737701737112585,0.7116875171154224,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6293814069,465000,4,3,2100,1,39.750241,-74.193496,2.8663075011664327,1.541760769085053,1.5386814934983812,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6309934662,255000,2,2,1554,0,39.754705,-74.24977,0.3869420218820801,0.673867423110127,0.4752861799643255,1.3698891860909437,520,"garage_1_or_more, single_story"
M6318744985,145000,2,1,816,0,39.764452,-74.205808,2.168973209699537,1.134167446631442,1.1351529731405474,1.3698891860909437,520,single_story
M6319666484,235000,3,1,1112,0,39.770314,-74.203929,2.373585977879116,1.4969622161416838,1.4986970524579952,1.3698891860909437,520,"garage_1_or_more, single_story"
M6338657073,224900,3,2,1348,1,39.746333,-74.250309,0.9073989942158768,1.0948111106561609,0.9674857524663912,1.3698891860909437,520,"garage_1_or_more, two_or_more_stories"
M6345203804,124900,1,1,800,0,39.763449,-74.204887,2.207249248302913,1.1294771054470134,1.1300945351553895,1.3698891860909437,520,single_story
M6353896518,321500,3,2,1905,0,39.766223,-74.295313,2.801555199611132,3.1127874796769346,1.4269131891769051,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, single_story"
M6369697278,309990,4,3,2270,0,39.766276,-74.297973,2.945080171143833,3.2569620915052555,1.282813610953342,1.3698891860909437,520,"garage_1_or_more, garage_2_or_more, single_story"
M6376581727,259900,6,3,3180,1,39.749969,-74.220537,1.4608553253275471,0.2551997754638238,0.2505332802833488,1.3698891860909437,520,two_or_more_stories
M6391761041,259900,4,2,1950,1,39.744545,-74.248342,0.9990044247552228,1.1466838123870666,1.0472001579452876,1.3698891860909437,520,two_or_more_stories
M6435139637,429900,3,3,2456,1,39.769726,-74.242918,0.7640875101930147,0.4999881003874027,0.7299637183658124,1.3698891860909437,520,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories"
M6440653957,219900,3,1,1000,0,39.742174,-74.244074,1.1453575441723205,1.193267645531101,1.172368543989622,1.3698891860909437,520,single_story
M6495286868,245000,2,1,1181,1,39.745461,-74.212598,1.9870221950045652,0.7396966329449656,0.7348372853049163,1.3698891860909437,520,two_or_more_stories
