property_id,price,beds,baths,size(sqft),line,city,state,zipcode,longitude,latitude,days_ago,features,P_zip,P_latitude,P_longitude,dist_P (mi.),S_zip,S_latitude,S_longitude,dist_S (mi.),F_zip,F_latitude,F_longitude,dist_F (mi.),crime_rate(%),POPDEN2010 (per sq. mi.)
M6948853987,190000,2,2,1222,603 Santa Anita Ln,Toms River,NJ,8755,-74.242004,40.043768,10,two_or_more_stories,8701.0,40.0935915000001,-74.2131649999999,3.7812711392459515,8755.0,40.0275669640001,-74.2254515069999,1.4375082088172708,8755.0,40.03480148324329,-74.24490356486446,0.6386242424610988,2.183901855821117,3700
M6981275357,349000,2,2,1814,2552 Haverhill Ct,Toms River,NJ,8755,-74.238866,40.050087,15,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8701.0,40.0935915000001,-74.2131649999999,3.3136152282625413,8755.0,40.0275669640001,-74.2254515069999,1.7178493558405936,8755.0,40.03480148324329,-74.24490356486446,1.105017322689092,2.183901855821117,3700
M9695587652,286000,2,2,1444,2470 Woodbine Ln,Toms River,NJ,8755,-74.232692,40.048574,10,"garage_1_or_more, single_story",8701.0,40.0935915000001,-74.2131649999999,3.2840908114508305,8755.0,40.0275669640001,-74.2254515069999,1.5024295999745414,8755.0,40.03480148324329,-74.24490356486446,1.1608766187182158,2.183901855821117,3700
M5016322640,389900,3,3,2614,3 Amelia Ct,Barnegat,NJ,8005,-74.282171,39.767275,59,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,2.1193293247119582,8005.0,39.759411508,-74.238955833,2.4211281269758373,8005.0,39.76424399989878,-74.3213270002782,2.148122634669652,1.3698891860909437,520
M5031017620,374900,4,3,2009,74 Lamp Post Dr,Barnegat,NJ,8005,-74.239945,39.73915,9,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.3797032891161722,8005.0,39.7570858180001,-74.233005595,1.2942727118712285,8005.0,39.75914799950871,-74.24311800027029,1.3906952066585636,1.3698891860909437,520
M5063850413,285000,3,2,1804,6 Cobblestone Dr,Barnegat,NJ,8005,-74.24681,39.738944,22,"basement, garage_1_or_more, single_story",8005.0,39.758761237,-74.244876389,1.3714589885353579,8005.0,39.7570858180001,-74.233005595,1.4611849316695331,8005.0,39.75914799950871,-74.24311800027029,1.4085750174676501,1.3698891860909437,520
M5072943303,229900,3,1,1232,100 Village Dr,Barnegat,NJ,8005,-74.247802,39.742421,28,"garage_1_or_more, single_story",8005.0,39.758761237,-74.244876389,1.1387358211725354,8005.0,39.759411508,-74.238955833,1.267944247484804,8005.0,39.75914799950871,-74.24311800027029,1.1821583505959687,1.3698891860909437,520
M5080428559,546600,4,3,3332,14 Brixam Cor,Barnegat,NJ,8005,-74.241572,39.754454,50,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,0.3476761448599373,8005.0,39.759411508,-74.238955833,0.3706947455004988,8005.0,39.75914799950871,-74.24311800027029,0.33470500406046627,1.3698891860909437,520
M5086904335,399900,3,3,2488,5 Rockland St,Barnegat,NJ,8005,-74.285914,39.768618,58,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,2.3415992467024047,8005.0,39.759411508,-74.238955833,2.6414399086553537,8005.0,39.76424399989878,-74.3213270002782,1.956962379217123,1.3698891860909437,520
M5187536077,285000,2,2,1744,35 Quail Rd,Barnegat,NJ,8005,-74.248775,39.755311,49,"garage_1_or_more, garage_2_or_more, single_story",8005.0,39.758761237,-74.244876389,0.3193536273454187,8005.0,39.759411508,-74.238955833,0.606204492862668,8005.0,39.75914799950871,-74.24311800027029,0.40681219238813704,1.3698891860909437,520
M5276117222,274900,4,3,1612,7 Tanglewood Dr,Barnegat,NJ,8005,-74.242652,39.765927,17,"garage_1_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,0.5091356277883796,8005.0,39.759411508,-74.238955833,0.49278778899861936,8005.0,39.75914799950871,-74.24311800027029,0.46844253355688337,1.3698891860909437,520
M5300349009,482225,4,3,2867,13 Avalon Ave,Barnegat,NJ,8005,-74.270593,39.7516,28,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.4885336361540977,8005.0,39.759411508,-74.238955833,1.809527132905848,8005.0,39.75914799950871,-74.24311800027029,1.587970427301137,1.3698891860909437,520
M5302877071,320251,3,3,1664,75 Woodchuck Ln,Barnegat,NJ,8005,-74.295082,39.76399,79,"garage_1_or_more, garage_2_or_more, single_story",8005.0,39.758761237,-74.244876389,2.764866637210158,8005.0,39.759411508,-74.238955833,3.0807294574778554,8005.0,39.76424399989878,-74.3213270002782,1.4330841868133986,1.3698891860909437,520
M5303100666,325064,2,2,1865,4 Cougar Ln,Barnegat,NJ,8005,-74.295853,39.764309,101,"garage_1_or_more, single_story",8005.0,39.758761237,-74.244876389,2.8095229506739754,8005.0,39.759411508,-74.238955833,3.124910712554249,8005.0,39.76424399989878,-74.3213270002782,1.3908876463062265,1.3698891860909437,520
M5305370987,209900,4,2,1700,43 Gunning River Rd,Barnegat,NJ,8005,-74.236209,39.74364,30,two_or_more_stories,8005.0,39.758761237,-74.244876389,1.1456730889937907,8005.0,39.7570858180001,-74.233005595,0.9441045342954857,8005.0,39.75354003872789,-74.22136688265452,1.059879412171168,1.3698891860909437,520
M5312907632,145000,2,1,1040,20 Gibraltar Ct Unit C,Barnegat,NJ,8005,-74.204947,39.763487,11,two_or_more_stories,8005.0,39.758761237,-74.244876389,2.2043949919594676,8005.0,39.753602148,-74.221412076,1.1284446893225426,8005.0,39.75354003872789,-74.22136688265452,1.129079795373736,1.3698891860909437,520
M5318604369,347344,4,3,2665,109 Hawthorne Ln,Barnegat,NJ,8005,-74.222131,39.766509,101,"basement, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.352073867366394,8005.0,39.771749877,-74.233151614,0.7020277787495552,8005.0,39.75354003872789,-74.22136688265452,0.8958303704000536,1.3698891860909437,520
M5326724372,349900,4,3,2288,7 Cherry St,Barnegat,NJ,8005,-74.23604,39.746673,69,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,0.96357544163946,8005.0,39.7570858180001,-74.233005595,0.7373393133936695,8005.0,39.75354003872789,-74.22136688265452,0.9307822659146726,1.3698891860909437,520
M5337589580,399900,2,2,2204,3 Isleboro Ct,Barnegat,NJ,8005,-74.276913,39.77102,15,"basement, garage_1_or_more, garage_2_or_more",8005.0,39.758761237,-74.244876389,1.9429789210422521,8005.0,39.759411508,-74.238955833,2.2218628230217106,8005.0,39.75914799950871,-74.24311800027029,2.0188672779921952,1.3698891860909437,520
M5344686556,250000,3,2,1332,279 S Main St,Barnegat,NJ,8005,-74.227824,39.748354,32,"basement, garage_1_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.1758147058933126,8005.0,39.753602148,-74.221412076,0.5036826778777875,8005.0,39.75354003872789,-74.22136688265452,0.5023391836229424,1.3698891860909437,520
M5344798354,575000,6,4,3468,744 W Bay Ave,Barnegat,NJ,8005,-74.227227,39.754779,21,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.0020653989267605,8005.0,39.753602148,-74.221412076,0.3277146209886175,8005.0,39.75354003872789,-74.22136688265452,0.3311860445722899,1.3698891860909437,520
M5358363157,129000,2,1,1048,111 Beverly Dr,Barnegat,NJ,8005,-74.210379,39.768246,39,"garage_1_or_more, single_story",8005.0,39.758761237,-74.244876389,1.994013956590528,8005.0,39.753602148,-74.221412076,1.1763729005583545,8005.0,39.75354003872789,-74.22136688265452,1.1787981820630264,1.3698891860909437,520
M5390900297,380000,4,3,3564,103 Hawthorne Ln,Barnegat,NJ,8005,-74.22353,39.7605,101,"basement, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.1716714960812111,8005.0,39.753602148,-74.221412076,0.4897983278522728,8005.0,39.75354003872789,-74.22136688265452,0.49454723448400617,1.3698891860909437,520
M5452806824,169500,3,2,1378,1 Emerald Dr Unit B,Barnegat,NJ,8005,-74.209159,39.765228,52,two_or_more_stories,8005.0,39.758761237,-74.244876389,2.0005652236796196,8005.0,39.753602148,-74.221412076,1.0445495903099613,8005.0,39.75354003872789,-74.22136688265452,1.0462706165075388,1.3698891860909437,520
M5454770150,329000,4,3,1932,47 Birdsall St,Barnegat,NJ,8005,-74.218616,39.756515,8,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.4421698532155844,8005.0,39.753602148,-74.221412076,0.2523935816368058,8005.0,39.75354003872789,-74.22136688265452,0.2543545276025813,1.3698891860909437,520
M5474230949,337180,4,3,2167,11 Dylan Blvd,Barnegat,NJ,8005,-74.286742,39.751358,101,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,2.3422440585001563,8005.0,39.759411508,-74.238955833,2.66764417638061,8005.0,39.76424399989878,-74.3213270002782,2.0871969354096547,1.3698891860909437,520
M5474856493,154900,2,2,1040,35 Gibraltar Ct,Barnegat,NJ,8005,-74.204872,39.762852,14,two_or_more_stories,8005.0,39.758761237,-74.244876389,2.2024020986683026,8005.0,39.753602148,-74.221412076,1.1058563346720844,8005.0,39.75354003872789,-74.22136688265452,1.10632556205474,1.3698891860909437,520
M5542388679,509900,5,3,2932,26 Tradewinds Ave,Barnegat,NJ,8005,-74.270064,39.753726,10,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.4184510552078535,8005.0,39.759411508,-74.238955833,1.7432216396544216,8005.0,39.75914799950871,-74.24311800027029,1.518072949379804,1.3698891860909437,520
M5562176894,499999,5,5,4000,57 Nautilus Dr,Barnegat,NJ,8005,-74.265313,39.756343,14,"basement, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.1282456718107778,8005.0,39.759411508,-74.238955833,1.4545930525729913,8005.0,39.75914799950871,-74.24311800027029,1.227205267893252,1.3698891860909437,520
M5567494672,359900,3,3,1840,14 Cape Cod Ave,Barnegat,NJ,8005,-74.274913,39.757589,8,"basement, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.6419923475245775,8005.0,39.759411508,-74.238955833,1.9672846346235728,8005.0,39.75914799950871,-74.24311800027029,1.7393365877707139,1.3698891860909437,520
M5615565995,399900,3,3,2552,10 Raccoon Ln,Barnegat,NJ,8005,-74.298208,39.766168,30,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,2.9564142877910293,8005.0,39.759411508,-74.238955833,3.2685860205604746,8005.0,39.76424399989878,-74.3213270002782,1.2692592019698032,1.3698891860909437,520
M5625186235,180000,3,3,1664,60 Barnegat Blvd S,Barnegat,NJ,8005,-74.246281,39.752821,723,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,0.41698950933175555,8005.0,39.759411508,-74.238955833,0.6056041272839413,8005.0,39.75914799950871,-74.24311800027029,0.4694810317722265,1.3698891860909437,520
M5627169521,334294,4,3,2244,163 Emerson Ln,Barnegat,NJ,8005,-74.221596,39.765661,101,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.3573409068571771,8005.0,39.771749877,-74.233151614,0.7580186187031396,8005.0,39.75354003872789,-74.22136688265452,0.8364398814359038,1.3698891860909437,520
M5640528615,489900,5,4,3018,16 Whisper Way,Barnegat,NJ,8005,-74.225516,39.756815,48,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.06557317391452,8005.0,39.753602148,-74.221412076,0.31520517392066794,8005.0,39.75354003872789,-74.22136688265452,0.31997606671089485,1.3698891860909437,520
M5641520274,375000,3,3,3061,3 Plymouth Way,Barnegat,NJ,8005,-74.290517,39.767563,8,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,2.564915349218517,8005.0,39.759411508,-74.238955833,2.870875822748419,8005.0,39.76424399989878,-74.3213270002782,1.6977427389043886,1.3698891860909437,520
M5655175353,385000,4,3,2510,25 Blue Claw Dr,Barnegat,NJ,8005,-74.229486,39.749235,46,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.0668582856825324,8005.0,39.753602148,-74.221412076,0.5339834307551476,8005.0,39.75354003872789,-74.22136688265452,0.5336249478148671,1.3698891860909437,520
M5664823931,410000,4,3,2436,7 Ballast Ave,Barnegat,NJ,8005,-74.281684,39.749189,14,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,2.1154469567572014,8005.0,39.759411508,-74.238955833,2.4372557469530753,8005.0,39.75914799950871,-74.24311800027029,2.214992443678895,1.3698891860909437,520
M5673964389,289900,2,2,1701,19 Timberlake Pl,Barnegat,NJ,8005,-74.266396,39.770422,13,"garage_1_or_more, single_story",8005.0,39.758761237,-74.244876389,1.4240525326938958,8005.0,39.759411508,-74.238955833,1.6798461101051925,8005.0,39.75914799950871,-74.24311800027029,1.4901425670427735,1.3698891860909437,520
M5696247496,239900,2,2,1318,3 Newport St,Barnegat,NJ,8005,-74.27914,39.76161,22,"garage_1_or_more, garage_2_or_more, single_story",8005.0,39.758761237,-74.244876389,1.8810913614702172,8005.0,39.759411508,-74.238955833,2.199293358690843,8005.0,39.75914799950871,-74.24311800027029,1.9741239699349513,1.3698891860909437,520
M5705044185,339000,2,2,2059,40 Lakeland Dr,Barnegat,NJ,8005,-74.264284,39.771079,10,"garage_1_or_more, garage_2_or_more, single_story",8005.0,39.758761237,-74.244876389,1.358397405967539,8005.0,39.759411508,-74.238955833,1.6001808204079515,8005.0,39.75914799950871,-74.24311800027029,1.4189012753502028,1.3698891860909437,520
M5708286322,299900,3,1,1307,42 Highland Dr,Barnegat,NJ,8005,-74.263405,39.764681,42,"garage_1_or_more, single_story",8005.0,39.758761237,-74.244876389,1.0910100265860723,8005.0,39.759411508,-74.238955833,1.3835551147326357,8005.0,39.75914799950871,-74.24311800027029,1.171617233949876,1.3698891860909437,520
M5711073931,215000,4,2,1700,7 Buoy Ct,Barnegat,NJ,8005,-74.241087,39.743991,14,"garage_1_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.0399361342974411,8005.0,39.7570858180001,-74.233005595,1.005527643209271,8005.0,39.75914799950871,-74.24311800027029,1.051695661772776,1.3698891860909437,520
M5724636960,524900,5,3,2996,1963 Breakers Dr,Barnegat,NJ,8005,-74.289352,39.748762,14,"basement, garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,2.5244801929652647,8005.0,39.759411508,-74.238955833,2.848056572404274,8005.0,39.76424399989878,-74.3213270002782,2.046732771982361,1.3698891860909437,520
M5733060837,260000,3,1,1176,21 Commodore Ct,Barnegat,NJ,8005,-74.242481,39.747111,9,"garage_1_or_more, single_story",8005.0,39.758761237,-74.244876389,0.8144364168254125,8005.0,39.7570858180001,-74.233005595,0.8610247217411745,8005.0,39.75914799950871,-74.24311800027029,0.8312808748181494,1.3698891860909437,520
M5733955219,189900,4,3,1600,75 Bowline St,Barnegat,NJ,8005,-74.243852,39.745039,55,two_or_more_stories,8005.0,39.758761237,-74.244876389,0.9484849183341194,8005.0,39.7570858180001,-74.233005595,1.0206180135510945,8005.0,39.75914799950871,-74.24311800027029,0.9743455178184427,1.3698891860909437,520
M5734152738,219000,2,2,1565,21 Robin Ln,Barnegat,NJ,8005,-74.245924,39.756176,101,"garage_1_or_more, garage_2_or_more, single_story",8005.0,39.758761237,-74.244876389,0.18732777912238135,8005.0,39.759411508,-74.238955833,0.4411256702099294,8005.0,39.75914799950871,-74.24311800027029,0.25597936420073913,1.3698891860909437,520
M5765892132,230000,3,2,1498,24 Mast Dr,Barnegat,NJ,8005,-74.246521,39.746587,67,"garage_1_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,0.8448081629351305,8005.0,39.759411508,-74.238955833,0.9765496315705414,8005.0,39.75914799950871,-74.24311800027029,0.8864014206502726,1.3698891860909437,520
M5790681321,315000,3,2,1500,669 E Bay Ave,Barnegat,NJ,8005,-74.221066,39.751697,21,"garage_1_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.3884210900960343,8005.0,39.753602148,-74.221412076,0.13280633311287246,8005.0,39.75354003872789,-74.22136688265452,0.1282264054587336,1.3698891860909437,520
M5794076374,895000,3,3,2527,121 Clifton Rd,Barnegat,NJ,8005,-74.193053,39.762331,43,"garage_1_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,2.8402576382986986,8005.0,39.753602148,-74.221412076,1.66141925453507,8005.0,39.75354003872789,-74.22136688265452,1.6606803182498928,1.3698891860909437,520
M5802467692,122900,3,2,1130,25 Lexington Blvd,Barnegat,NJ,8005,-74.244102,39.74414,8,two_or_more_stories,8005.0,39.758761237,-74.244876389,1.0097509779713885,8005.0,39.7570858180001,-74.233005595,1.0793455621377197,8005.0,39.75914799950871,-74.24311800027029,1.0369447424848577,1.3698891860909437,520
M5808707735,204900,2,2,1420,21 Cottonwood Dr,Barnegat,NJ,8005,-74.272824,39.769015,56,"garage_1_or_more, single_story",8005.0,39.758761237,-74.244876389,1.681981403940793,8005.0,39.759411508,-74.238955833,1.964342322570096,8005.0,39.75914799950871,-74.24311800027029,1.759043482339505,1.3698891860909437,520
M5830710201,299999,2,2,1782,3 Swan Lake Ct,Barnegat,NJ,8005,-74.26527,39.768457,27,"garage_1_or_more, garage_2_or_more, single_story",8005.0,39.758761237,-74.244876389,1.299012623679549,8005.0,39.759411508,-74.238955833,1.5664642027412445,8005.0,39.75914799950871,-74.24311800027029,1.3694760274246502,1.3698891860909437,520
M5848585259,249900,3,2,1390,143 Windward Dr,Barnegat,NJ,8005,-74.244799,39.740811,31,two_or_more_stories,8005.0,39.758761237,-74.244876389,1.2385735606422377,8005.0,39.7570858180001,-74.233005595,1.294479625377036,8005.0,39.75914799950871,-74.24311800027029,1.2685775936778443,1.3698891860909437,520
M5893396408,369000,2,3,2465,54 Rocky Brook Dr,Barnegat,NJ,8005,-74.252557,39.773122,43,"garage_1_or_more, garage_2_or_more, single_story",8005.0,39.758761237,-74.244876389,1.0759796413700071,8005.0,39.771831692,-74.234155874,1.0086385016165085,8005.0,39.75914799950871,-74.24311800027029,1.0932972510035346,1.3698891860909437,520
M5903269254,399000,3,4,2812,41 Mission Way,Barnegat,NJ,8005,-74.275654,39.769292,20,"garage_1_or_more, garage_2_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,1.8308244274401975,8005.0,39.759411508,-74.238955833,2.116525916733473,8005.0,39.75914799950871,-74.24311800027029,1.9093822108475744,1.3698891860909437,520
M5909701404,99900,2,1,900,30 Lexington Blvd,Barnegat,NJ,8005,-74.24431,39.743843,17,single_story,8005.0,39.758761237,-74.244876389,1.0298227830958429,8005.0,39.7570858180001,-74.233005595,1.1026823395501462,8005.0,39.75914799950871,-74.24311800027029,1.0580485770649544,1.3698891860909437,520
M5921371758,277777,3,2,2000,10 Millcreek Ter,Barnegat,NJ,8005,-74.256153,39.770802,79,single_story,8005.0,39.758761237,-74.244876389,1.0340888695401926,8005.0,39.771831692,-74.234155874,1.2031427195672486,8005.0,39.75914799950871,-74.24311800027029,1.0738487812111746,1.3698891860909437,520
M5954731258,239000,4,3,1590,85 Bowline St,Barnegat,NJ,8005,-74.242801,39.745112,149,"garage_1_or_more, two_or_more_stories",8005.0,39.758761237,-74.244876389,0.9485899136243747,8005.0,39.7570858180001,-74.233005595,0.9841939766773556,8005.0,39.75914799950871,-74.24311800027029,0.9686386152189623,1.3698891860909437,520
